tree,slope,week,water_potential,cwc,time_season,time,site,date_wp
2375,-0.014932099999999997,21,-3.442,0.0197755,after leafout,md,Hobbiton,2022-05-23
2375,-0.014932099999999997,37,-1.19775,3.29e-4,after leafout,pd,Hobbiton,2022-09-15
2375,-0.014932099999999997,18,-3.16133333333333,0.0296294,after leafout,md,Hobbiton,2022-05-04
2375,-0.014932099999999997,15,-1.33333333333333,0.0351597,before leafout,pd,Hobbiton,2022-04-11
2375,-0.014932099999999997,14,-1.105,0.0920584,before leafout,pd,Hobbiton,2022-03-30
2375,-0.014932099999999997,33,-3.11366666666667,NA,after leafout,pd,NA,2022-08-18
2375,-0.014932099999999997,37,-3.98766666666667,3.29e-4,after leafout,md,Hobbiton,2022-09-15
2375,-0.014932099999999997,14,-2.8,0.0920584,before leafout,md,Hobbiton,2022-04-06
2375,-0.014932099999999997,12,-1.075,0.079956,before leafout,pd,Hobbiton,2022-03-25
2375,-0.014932099999999997,15,-1.929,0.0351597,before leafout,md,Hobbiton,2022-04-13
2378,-0.012883686440677965,14,-0.596666666666667,0.0815862,before leafout,pd,MiddleEarth,2022-03-30
2378,-0.012883686440677965,17,-3.0975,0.0233828,after leafout,md,MiddleEarth,2022-04-25
2378,-0.012883686440677965,17,-1.5095,0.0233828,after leafout,pd,MiddleEarth,2022-04-25
2378,-0.012883686440677965,10,-1.7875,0.0891286,before leafout,md,MiddleEarth,2022-03-08
2378,-0.012883686440677965,14,-2.875,0.0815862,before leafout,md,MiddleEarth,2022-04-06
2378,-0.012883686440677965,15,-1.621,0.0057721,before leafout,md,MiddleEarth,2022-04-13
2378,-0.012883686440677965,12,-2.9125,0.0798676,before leafout,md,MiddleEarth,2022-03-25
2378,-0.012883686440677965,12,-0.9625,0.0798676,before leafout,pd,MiddleEarth,2022-03-25
2378,-0.012883686440677965,18,-2.466,0,after leafout,md,MiddleEarth,2022-05-04
2378,-0.012883686440677965,19,-1.545,0,after leafout,pd,MiddleEarth,2022-05-09
2378,-0.012883686440677965,15,-1.305,0.0057721,before leafout,pd,MiddleEarth,2022-04-11
2378,-0.012883686440677965,37,-1.93466666666667,0,after leafout,pd,MiddleEarth,2022-09-15
2378,-0.012883686440677965,29,-3.75,NA,after leafout,md,NA,2022-07-19
2378,-0.012883686440677965,29,-2.005,NA,after leafout,pd,NA,2022-07-19
2378,-0.012883686440677965,10,-1.02433333333333,0.0891286,before leafout,pd,MiddleEarth,2022-03-08
2378,-0.012883686440677965,37,-4.317,0,after leafout,md,MiddleEarth,2022-09-15
2378,-0.012883686440677965,33,-3.0715,NA,after leafout,pd,NA,2022-08-18
2378,-0.012883686440677965,33,-3.946,NA,after leafout,md,NA,2022-08-18
2378,-0.012883686440677965,21,-3.192,0.0077666,after leafout,md,MiddleEarth,2022-05-23
2378,-0.012883686440677965,21,-1.7095,0.0077666,after leafout,pd,MiddleEarth,2022-05-23
2379,-0.012996915068493162,15,-1.179,0.0554782,before leafout,pd,MiddleEarth,2022-04-11
2379,-0.012996915068493162,17,-2.82,0.0149612,after leafout,md,MiddleEarth,2022-04-25
2379,-0.012996915068493162,14,-0.5,0.0837261,before leafout,pd,MiddleEarth,2022-03-30
2379,-0.012996915068493162,15,-2.443,0.0554782,before leafout,md,MiddleEarth,2022-04-13
2379,-0.012996915068493162,37,-1.69666666666667,0,after leafout,pd,MiddleEarth,2022-09-15
2379,-0.012996915068493162,21,-3.3255,0,after leafout,md,MiddleEarth,2022-05-23
2379,-0.012996915068493162,17,-1.246,0.0149612,after leafout,pd,MiddleEarth,2022-04-25
2379,-0.012996915068493162,18,-2.94875,0.0114615,after leafout,md,MiddleEarth,2022-05-04
2379,-0.012996915068493162,19,-2.43366666666667,0,after leafout,md,MiddleEarth,2022-05-09
2379,-0.012996915068493162,19,-1.62533333333333,0,after leafout,pd,MiddleEarth,2022-05-09
2379,-0.012996915068493162,33,-4.349,NA,after leafout,md,NA,2022-08-18
2379,-0.012996915068493162,21,-2.286,0,after leafout,pd,MiddleEarth,2022-05-23
2379,-0.012996915068493162,29,-4.65,NA,after leafout,md,NA,2022-07-19
2379,-0.012996915068493162,10,-1.23875,0.109564,before leafout,pd,MiddleEarth,2022-03-08
2379,-0.012996915068493162,12,-3.19375,0.120893,before leafout,md,MiddleEarth,2022-03-25
2379,-0.012996915068493162,33,-2.982,NA,after leafout,pd,NA,2022-08-18
2379,-0.012996915068493162,37,-4.87066666666667,0,after leafout,md,MiddleEarth,2022-09-15
2379,-0.012996915068493162,12,-1.032,0.120893,before leafout,pd,MiddleEarth,2022-03-25
2379,-0.012996915068493162,14,-2.55,0.0837261,before leafout,md,MiddleEarth,2022-04-06
2379,-0.012996915068493162,29,-4.1,NA,after leafout,pd,NA,2022-07-19
2381,-0.003647423728813563,15,-1.594,0,before leafout,md,Weathertop,2022-04-13
2381,-0.003647423728813563,37,-4.74066666666667,0,after leafout,md,Weathertop,2022-09-15
2381,-0.003647423728813563,17,-1.26233333333333,0,after leafout,pd,Weathertop,2022-04-25
2381,-0.003647423728813563,14,-0.44,0.0282273,before leafout,pd,Weathertop,2022-03-30
2381,-0.003647423728813563,12,-0.437333333333333,5.04e-5,before leafout,pd,Weathertop,2022-03-25
2381,-0.003647423728813563,15,-1.4,0,before leafout,pd,Weathertop,2022-04-11
2381,-0.003647423728813563,17,-2.001,0,after leafout,md,Weathertop,2022-04-25
2381,-0.003647423728813563,14,-2.96833333333333,0.0282273,before leafout,md,Weathertop,2022-04-06
2381,-0.003647423728813563,18,-2.645,0.0121219,after leafout,md,Weathertop,2022-05-04
2381,-0.003647423728813563,19,-2.36075,8e-7,after leafout,pd,Weathertop,2022-05-09
2381,-0.003647423728813563,21,-2.6365,0,after leafout,md,Weathertop,2022-05-23
2381,-0.003647423728813563,37,-1.2325,0,after leafout,pd,Weathertop,2022-09-15
2381,-0.003647423728813563,29,-4.63333333333333,NA,after leafout,md,NA,2022-07-19
2381,-0.003647423728813563,33,-3.83066666666667,NA,after leafout,pd,NA,2022-08-18
2381,-0.003647423728813563,29,-3.5,NA,after leafout,pd,NA,2022-07-19
2381,-0.003647423728813563,10,-1.325,0.0323803,before leafout,pd,Weathertop,2022-03-08
2381,-0.003647423728813563,12,-2.33333333333333,5.04e-5,before leafout,md,Weathertop,2022-03-25
2381,-0.003647423728813563,33,-4.657,NA,after leafout,md,NA,2022-08-18
2381,-0.003647423728813563,10,-1.83433333333333,0.0323803,before leafout,md,Weathertop,2022-03-08
2381,-0.003647423728813563,21,-1.2905,0,after leafout,pd,Weathertop,2022-05-23
2383,-0.0017662435643564303,37,-4.16766666666667,0,after leafout,md,Weathertop,2022-09-15
2383,-0.0017662435643564303,37,-2.16,0,after leafout,pd,Weathertop,2022-09-15
2383,-0.0017662435643564303,12,-0.646,0.0249588,before leafout,pd,Weathertop,2022-03-25
2383,-0.0017662435643564303,14,-2.71,0.0562841,before leafout,md,Weathertop,2022-04-06
2383,-0.0017662435643564303,10,-2.36033333333333,0.0281803,before leafout,md,Weathertop,2022-03-08
2383,-0.0017662435643564303,10,-0.96,0.0281803,before leafout,pd,Weathertop,2022-03-08
2383,-0.0017662435643564303,15,-0.9505,6.546e-4,before leafout,pd,Weathertop,2022-04-11
2383,-0.0017662435643564303,17,-2.96,0.0104776,after leafout,md,Weathertop,2022-04-25
2383,-0.0017662435643564303,14,-0.436666666666667,0.0562841,before leafout,pd,Weathertop,2022-03-30
2383,-0.0017662435643564303,15,-1.869,6.546e-4,before leafout,md,Weathertop,2022-04-13
2383,-0.0017662435643564303,19,-2.48,0.0050637,after leafout,md,Weathertop,2022-05-09
2383,-0.0017662435643564303,19,-1.58975,0.0050637,after leafout,pd,Weathertop,2022-05-09
2383,-0.0017662435643564303,21,-3.34333333333333,0,after leafout,md,Weathertop,2022-05-23
2383,-0.0017662435643564303,21,-1.53225,0,after leafout,pd,Weathertop,2022-05-23
2383,-0.0017662435643564303,29,-4.2,NA,after leafout,md,NA,2022-07-19
2383,-0.0017662435643564303,29,-2.358,NA,after leafout,pd,NA,2022-07-19
2383,-0.0017662435643564303,33,-4.6335,NA,after leafout,md,NA,2022-08-18
2383,-0.0017662435643564303,33,-3.1875,NA,after leafout,pd,NA,2022-08-18
2383,-0.0017662435643564303,18,-2.23666666666667,0,after leafout,md,Weathertop,2022-05-04
2383,-0.0017662435643564303,17,-1.349,0.0104776,after leafout,pd,Weathertop,2022-04-25
